anticipation_high_cognition,anticipation_low_cognition,pain_high_cogn_high_pain,pain_high_cogn_low_pain,pain_low_cogn_high_pain,pain_low_cogn_low_pain,rating,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,constant
0.09100150491157996,0.0,0.0,0.0,0.0,0.0,0.0,0.06904540238064141,0.06591344731709338,0.06079833078501956,0.0538539531253417,0.04528925231290598,0.03536191756489085,0.024370636153147048,0.012646106693400615,0.0005410892977013264,-0.011580208045260783,-0.02335308752619857,-0.03442333430867853,-0.04445787391761716,1.0
0.5597187667539817,0.0,0.09100150491157996,0.0,0.0,0.0,0.0,0.06894984336098264,0.06553722200397635,0.05997408046089401,0.05244296611199639,0.04319100285017553,0.032521782026224015,0.020785400486636452,0.00836697259300181,-0.0043260068136112715,-0.01687703383510177,-0.028874262559476876,-0.039924019258131264,-0.04966372028615175,1.0
0.4015824284329443,0.0,0.6507202716655616,0.0,0.0,0.0,0.0,0.06885017623141258,0.06514537779527782,0.05911767150022332,0.050981989038993925,0.041028426829270326,0.02961190196054848,0.017139496811296496,0.004055943593090099,-0.009172233596402977,-0.02207335376011769,-0.03418739786936197,-0.0450824118973575,-0.054369909130769035,1.0
0.09234519461754709,0.0,1.0523027000985057,0.0,0.0,0.0,0.0,0.06874640693021192,0.06473800807569721,0.058229563117126126,0.04947241454936065,0.038804745084693774,0.026638517745733736,0.013443566717435185,-0.000270546663792831,-0.013974212100252608,-0.027138222771962074,-0.03925421219419588,-0.049854286264984976,-0.05852909235407234,1.0
-0.033305048310144775,0.0,1.1446478947160528,0.0,0.0,0.0,0.0,0.06863854164007337,0.0643152099299891,0.05731023152323396,0.04791568161050038,0.03652326945881269,0.023608005947353933,0.009708397811464606,-0.004596005596793743,-0.018708776835306567,-0.03204147863684226,-0.04403819902066241,-0.054198730250165174,-0.06209942518126627,1.0
-0.05370840757206538,0.0,1.111342846405908,0.0,0.0,0.0,0.0,0.06852658678773331,0.06387708411982583,0.056360169672342274,0.046313274142531544,0.034187397869361966,0.020526865643835962,0.005944892229252264,-0.008903944556466085,-0.02335308752619857,-0.036753921557212445,-0.0485048896140521,-0.058078496356379246,-0.06504498715271316,1.0
-0.03524710332617005,0.0,1.0576344388338426,0.0,0.0,0.0,0.0,0.06841054904358893,0.06342373505978391,0.05537988699608425,0.04466671960377424,0.03180060924875279,0.017401704488873085,0.0021640348151863225,-0.013177941679501556,-0.027884739297084096,-0.04124748806198063,-0.05262210136628556,-0.06146032104633029,-0.06733614351304797,1.0
-0.015542301297685253,0.0,1.0223873355076727,0.0,0.0,0.0,0.0,0.06829043532130066,0.0629552707924598,0.05436990913076904,0.042977587534735504,0.02936645836272163,0.014239224540993427,-0.0016231389401672853,-0.017401704488873078,-0.032281870756240054,-0.04549541812968069,-0.05636016967234227,-0.0643152099299891,-0.06894984336098264,1.0
-0.005188001829561506,0.0,1.0068450342099873,0.0,0.0,0.0,0.0,0.06816625277738042,0.062471802962721125,0.05333077763553083,0.041247488061980614,0.026888570516036672,0.011046207890672888,-0.005405575110232797,-0.021559132000757226,-0.03652326945881269,-0.04947241454936065,-0.05969216166441946,-0.06661868635070671,-0.0698698515601698,1.0
-0.0013981069586438796,0.0,0.910655527468846,0.0,0.0,0.0,0.09100150491157996,0.06803800881076506,0.06197344679109935,0.05226304970194008,0.039478070363316804,0.024370636153147048,0.007829502115815632,-0.009172233596402993,-0.025634376101484464,-0.04058847423894491,-0.053154793570162895,-0.06259407026386178,-0.0683510012381177,-0.07008691207791312,1.0
-0.0002589254217821972,0.0,0.34953865375622056,0.0,0.0,0.0,0.6350507323887099,0.06790571106237567,0.06146032104633029,0.0511672978552324,0.03767102109575208,0.021816405361816085,0.004596005596793752,-0.012912120351657078,-0.029611901960548474,-0.04445787391761716,-0.05652062594245056,-0.06504498715271316,-0.06949730242864056,-0.06959884110840403,1.0
